-0.16845, 0, 0, 0, 0, 0, 0, 
-0.178978, 0, 0, 0, 0, 0, 0, 
-0.231619, 0, 0, 0, 0, 0, 0, 
-0.263203, 0, 0, 0, 0, 0, 0, 
-0.273731, 0, 0, 0, 0, 0, 0, 
-0.326372, 0, 0, 0, 0, 0, 0, 
-0.3369, 0, 0, 0, 0, 0, 0, 
-0.357956, 0, 0, 0, 0, 0, 0, 
-0.389541, 0, 0, 0, 0, 0, 0, 
-0.379013, 0, 0, 0, 0, 0, 0, 
-0.357956, 0, 0, 0, 0, 0, 0, 
-0.347428, 0, 0, 0, 0, 0, 0, 
-0.347428, 0, 0, 0, 0, 0, 0, 
-0.3369, 0, 0, 0, 0, 0, 0, 
-0.305316, 0, 0, 0, 0, 0, 0, 
-0.305316, 0, 0, 0, 0, 0, 0, 
-0.294788, 0, 0, 0, 0, 0, 0, 
-0.284259, 0, 0, 0, 0, 0, 0, 
-0.263203, 0, 0, 0, 0, 0, 0, 
-0.263203, 0, 0, 0, 0, 0, 0, 
-0.200034, 0, 0, 0, 0, 0, 0, 
-0.200034, 0, 0, 0, 0, 0, 0, 
-0.200034, 0, 0, 0, 0, 0, 0, 
-0.200034, 0, 0, 0, 0, 0, 0, 
-0.157922, 0, 0, 0, 0, 0, 0, 
-0.147394, 0, 0, 0, 0, 0, 0, 
-0.16845, 0, 0, 0, 0, 0, 0, 
-0.157922, 0, 0, 0, 0, 0, 0, 
-0.189506, 0, 0, 0, 0, 0, 0, 
-0.231619, 0, 0, 0, 0, 0, 0, 
-0.242147, -0.0105281, 0, 0, 0, 0, 0, 
-0.263203, 0, 0, 0, 0, 0, 0, 
-0.263203, 0, 0, 0, 0, 0, 0, 
-0.294788, 0, 0, 0, 0, 0, 0, 
-0.315844, 0, 0, 0, 0, 0, 0, 
-0.315844, 0, 0, 0, 0, 0, 0, 
-0.305316, 0, 0, 0, 0, 0, 0, 
-0.263203, 0, 0, 0, 0, 0, 0, 
-0.252675, 0, 0, 0, 0, 0, 0, 
-0.242147, 0, 0, 0, 0, 0, 0, 
-0.242147, 0, 0, 0, 0, 0, 0, 
-0.221091, 0, 0, 0, 0, 0, 0, 
-0.221091, 0, 0, 0, 0, 0, 0, 
-0.221091, 0, 0, 0, 0, 0, 0, 
-0.200034, 0, 0, 0, 0, 0, 0, 
-0.16845, 0, 0, 0, 0, 0, 0, 
-0.136866, 0, 0, 0, 0, 0, 0, 
-0.136866, 0, 0, 0, 0, 0, 0, 
-0.126338, 0, 0, 0, 0, 0, 0, 
-0.0631688, 0, 0, 0, 0, 0, 0, 
-0.0631688, 0, 0, 0, 0, 0, 0, 
-0.0526406, 0, 0, 0, 0, 0, 0, 
-0.0105281, 0, 0, 0, 0, 0, 0, 
-0.0315844, 0, 0, 0, 0, 0, 0, 
-0.0421125, 0, 0, 0, 0, 0, 0, 
-0.084225, 0, 0, 0, 0, 0, 0, 
-0.105281, 0, 0, 0, 0, 0, 0, 
-0.105281, 0, 0, 0, 0, 0, 0, 
-0.126338, 0, 0, 0, 0, 0, 0, 
-0.0947531, 0, 0, 0, 0, 0, 0, 
-0.084225, 0, 0, 0, 0, 0, 0, 
-0.0631688, 0, 0, 0, 0, 0, 0, 
-0.0526406, 0, 0, 0, 0, 0, 0, 
-0.0526406, 0, 0, 0, 0, 0, 0, 
-0.0315844, 0, 0, 0, 0, 0, 0, 
-0.0210563, 0, 0, 0, 0, 0, 0, 
-0.0210563, 0, 0, 0, 0, 0, 0, 
-0.0105281, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.0105281, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.0105281, 0, 0, 0, 0, 0, 0, 
0.0105281, 0, 0, 0, 0, 0, 0, 
0.0210563, 0, 0, 0, 0, 0, 0, 
0.0421125, 0, 0, 0, 0, 0, 0, 
0.0736969, 0, 0, 0, 0, 0, 0, 
0.084225, 0, 0, 0, 0, 0, 0, 
0.0947531, 0, 0, 0, 0, 0, 0, 
0.105281, 0, 0, 0, 0, 0, 0, 
0.157922, 0, 0, 0, 0, 0, 0, 
0.16845, 0, 0, 0, 0, 0, 0, 
0.200034, 0, 0, 0, 0, 0, 0, 
0.221091, 0, 0, 0, 0, 0, 0, 
0.231619, 0, 0, 0, 0, 0, 0, 
0.210563, 0, 0, 0, 0, 0, 0, 
0.210563, 0, 0, 0, 0, 0, 0, 
0.200034, 0, 0, 0, 0, 0, 0, 
0.200034, 0, 0, 0, 0, 0, 0, 
0.16845, 0, 0, 0, 0, 0, 0, 
0.157922, 0, 0, 0, 0, 0, 0, 
0.147394, 0.0105281, 0, 0, 0, 0, 0, 
0.147394, 0, 0, 0, 0, 0, 0, 
0.126338, 0, 0, 0, 0, 0, 0, 
0.115809, 0, 0, 0, 0, 0, 0, 
0.0631688, 0, 0, 0, 0, 0, 0, 
0.0631688, 0, 0, 0, 0, 0, 0, 
0.0105281, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.0526406, 0, 0, 0, 0, 0, 0, 
0.0947531, 0, 0, 0, 0, 0, 0, 
0.115809, 0, 0, 0, 0, 0, 0, 
0.136866, 0, 0, 0, 0, 0, 0, 
0.16845, 0, 0, 0, 0, 0, 0, 
0.178978, 0, 0, 0, 0, 0, 0, 
0.178978, 0, 0, 0, 0, 0, 0, 
0.189506, 0, 0, 0, 0, 0, 0, 
0.210563, 0, 0, 0, 0, 0, 0, 
0.273731, 0, 0, 0, 0, 0, 0, 
0.273731, 0, 0, 0, 0, 0, 0, 
0.273731, 0, 0, 0, 0, 0, 0, 
0.3369, 0, 0, 0, 0, 0, 0, 
0.326372, 0, 0, 0, 0, 0, 0, 
0.305316, 0, 0, 0, 0, 0, 0, 
0.294788, 0, 0, 0, 0, 0, 0, 
0.263203, 0, 0, 0, 0, 0, 0, 
0.252675, 0, 0, 0, 0, 0, 0, 
0.252675, 0, 0, 0, 0, 0, 0, 
0.252675, 0, 0, 0, 0, 0, 0, 
0.242147, 0, 0, 0, 0, 0, 0, 
0.178978, 0, 0, 0, 0, 0, 0, 
0.189506, 0, 0, 0, 0, 0, 0, 
0.200034, 0, 0, 0, 0, 0, 0, 
0.200034, 0, 0, 0, 0, 0, 0, 
0.231619, 0, 0, 0, 0, 0, 0, 
0.263203, 0, 0, 0, 0, 0, 0, 
0.273731, 0, 0, 0, 0, 0, 0, 
0.294788, 0, 0, 0, 0, 0, 0, 
0.315844, 0, 0, 0, 0, 0, 0, 
0.3369, 0, 0, 0, 0, 0, 0, 
0.357956, 0, 0, 0, 0, 0, 0, 
0.357956, 0, 0, 0, 0, 0, 0, 
0.357956, 0, 0, 0, 0, 0, 0, 
0.368484, 0, 0, 0, 0, 0, 0, 
0.379013, 0, 0, 0, 0, 0, 0, 
0.379013, 0, 0, 0, 0, 0, 0, 
0.379013, 0, 0, 0, 0, 0, 0, 
0.379013, 0, 0, 0, 0, 0, 0, 
0.357956, 0, 0, 0, 0, 0, 0, 
0.347428, 0, 0, 0, 0, 0, 0, 
0.294788, 0, 0, 0, 0, 0, 0, 
0.294788, 0, 0, 0, 0, 0, 0, 
0.294788, 0, 0, 0, 0, 0, 0, 
0.284259, 0, 0, 0, 0, 0, 0, 
0.231619, 0, 0, 0, 0, 0, 0, 
0.200034, 0, 0, 0, 0, 0, 0, 
0.189506, 0, 0, 0, 0, 0, 0, 
0.189506, 0, 0, 0, 0, 0, 0, 
0.147394, 0, 0, 0, 0, 0, 0, 
0.157922, 0, 0, 0, 0, 0, 0, 
0.157922, 0, 0, 0, 0, 0, 0, 
0.210563, 0, 0, 0, 0, 0, 0, 
0.231619, 0, 0, 0, 0, 0, 0, 
0.242147, 0, 0, 0, 0, 0, 0, 
0.252675, 0, 0, 0, 0, 0, 0, 
0.294788, 0, 0, 0, 0, 0, 0, 
0.326372, 0, 0, 0, 0, 0, 0, 
0.3369, 0, 0, 0, 0, 0, 0, 
0.347428, 0, 0, 0, 0, 0, 0, 
0.357956, 0, 0, 0, 0, 0, 0, 
0.326372, 0, 0, 0, 0, 0, 0, 
0.326372, 0, 0, 0, 0, 0, 0, 
0.305316, 0, 0, 0, 0, 0, 0, 
0.263203, 0, 0, 0, 0, 0, 0, 
0.263203, 0, 0, 0, 0, 0, 0, 
0.252675, 0, 0, 0, 0, 0, 0, 
0.252675, 0, 0, 0, 0, 0, 0, 
0.242147, 0, 0, 0, 0, 0, 0, 
0.231619, 0, 0, 0, 0, 0, 0, 
0.210563, 0, 0, 0, 0, 0, 0, 
0.210563, 0, 0, 0, 0, 0, 0, 
0.178978, 0, 0, 0, 0, 0, 0, 
0.16845, 0, 0, 0, 0, 0, 0, 
0.157922, 0, 0, 0, 0, 0, 0, 
0.147394, 0, 0, 0, 0, 0, 0, 
0.105281, 0, 0, 0, 0, 0, 0, 
0.136866, 0, 0, 0, 0, 0, 0, 
0.126338, 0, 0, 0, 0, 0, 0, 
0.126338, 0, 0, 0, 0, 0, 0, 
0.210563, 0, 0, 0, 0, 0, 0, 
0.221091, 0, 0, 0, 0, 0, 0, 
0.242147, 0, 0, 0, 0, 0, 0, 
0.263203, 0, 0, 0, 0, 0, 0, 
0.252675, 0, 0, 0, 0, 0, 0, 
0.252675, 0, 0, 0, 0, 0, 0, 
0.231619, 0, 0, 0, 0, 0, 0, 
0.210563, 0, 0, 0, 0, 0, 0, 
0.157922, 0, 0, 0, 0, 0, 0, 
0.16845, 0, 0, 0, 0, 0, 0, 
0.157922, 0, 0, 0, 0, 0, 0, 
0.147394, 0, 0, 0, 0, 0, 0, 
0.147394, 0, 0, 0, 0, 0, 0, 
0.105281, 0, 0, 0, 0, 0, 0, 
0.0947531, 0, 0, 0, 0, 0, 0, 
0.0631688, 0, 0, 0, 0, 0, 0, 
0.0631688, 0, 0, 0, 0, 0, 0, 
0.0526406, 0, 0, 0, 0, 0, 0, 
0.0315844, 0, -0.0100435, 0, 0, 0, 0, 
0.0315844, 0, -0.0100435, 0, 0, 0, 0, 
0.0105281, 0, -0.0100435, 0, 0, 0, 0, 
0, 0, -0.0100435, 0, 0, 0, 0, 
0, 0, 0.0100435, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.0421125, 0, 0, 0, 0, 0, 0, 
-0.0526406, 0, 0.0100435, 0, 0, 0, 0, 
-0.0631688, 0, -0.0100435, 0, 0, 0, 0, 
-0.0631688, 0, 0, 0, 0, 0, 0, 
-0.0736969, 0, 0, 0, 0, 0, 0, 
-0.084225, 0, 0, 0, 0, 0, 0, 
-0.105281, 0, 0, 0, 0, 0, 0, 
-0.0947531, 0, 0, 0, 0, 0, 0, 
-0.0947531, 0, 0, 0, 0, 0, 0, 
-0.0947531, 0, 0, 0, 0, 0, 0, 
-0.0631688, 0, 0, 0, 0, 0, 0, 
-0.0526406, 0, 0, 0, 0, 0, 0, 
-0.0315844, 0, 0, 0, 0, 0, 0, 
-0.0210563, 0, 0, 0, 0, 0, 0, 
-0.0105281, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
-0.0315844, 0, 0, 0, 0, 0, 0, 
-0.0526406, 0, 0, 0, 0, 0, 0, 
-0.0526406, 0, 0, 0, 0, 0, 0, 
-0.0526406, 0, 0, 0, 0, 0, 0, 
-0.0526406, 0, 0, 0, 0, 0, 0, 
-0.0526406, 0, 0, 0, 0, 0, 0, 
-0.0526406, 0, 0, 0, 0, 0, 0, 
-0.136866, 0, 0, 0, 0, 0, 0, 
-0.136866, 0, 0, 0, 0, 0, 0, 
-0.136866, 0, 0, 0, 0, 0, 0, 
-0.157922, 0, 0, 0, 0, 0, 0, 
-0.157922, 0, 0, 0, 0, 0, 0, 
-0.16845, 0, 0, 0, 0, 0, 0, 
-0.210563, 0, 0, 0, 0, 0, 0, 
-0.221091, 0, 0, 0, 0, 0, 0, 
-0.252675, 0, 0, 0, 0, 0, 0, 
-0.294788, 0, 0, 0, 0, 0, 0, 
-0.273731, 0, 0, 0, 0, 0, 0, 
-0.200034, 0, 0, 0, 0, 0, 0, 
-0.189506, 0, 0, 0, 0, 0, 0, 
-0.178978, 0, 0, 0, 0, 0, 0, 
-0.136866, 0, 0, 0, 0, 0, 0, 
-0.126338, 0, 0, 0, 0, 0, 0, 
-0.115809, 0, 0, 0, 0, 0, 0, 
-0.105281, 0, 0, 0, 0, 0, 0, 
-0.105281, 0, 0, 0, 0, 0, 0, 
-0.105281, 0, 0, 0, 0, 0, 0, 
-0.084225, 0, 0, 0, 0, 0, 0, 
-0.0736969, 0, 0, 0, 0, 0, 0, 
-0.105281, 0, 0, 0, 0, 0, 0, 
-0.126338, 0, 0, 0, 0, 0, 0, 
-0.136866, 0, 0, 0, 0, 0, 0, 
-0.147394, 0, 0, 0, 0, 0, 0, 
-0.16845, 0, 0, 0, 0, 0, 0, 
-0.16845, 0, 0, 0, 0, 0, 0, 
-0.189506, 0, 0, 0, 0, 0, 0, 
-0.210563, 0, 0, 0, 0, 0, 0, 
-0.242147, 0, 0, 0, 0, 0, 0, 
-0.284259, 0, 0, 0, 0, 0, 0, 
-0.294788, 0, 0, 0, 0, 0, 0, 
-0.294788, 0, 0, 0, 0, 0, 0, 
-0.305316, 0, 0, 0, 0, 0, 0, 
-0.305316, 0, 0, 0, 0, 0, 0, 
-0.315844, 0, 0, 0, 0, 0, 0, 
-0.315844, 0, 0, 0, 0, 0, 0, 
-0.3369, 0, 0, 0, 0, 0, 0, 
-0.347428, 0, 0, 0, 0, 0, 0, 
-0.3369, 0, 0, 0, 0, 0, 0, 
-0.3369, 0, 0, 0, 0, 0, 0, 
-0.284259, 0, 0, 0, 0, 0, 0, 
-0.273731, 0, 0, 0, 0, 0, 0, 
-0.210563, 0, 0, 0, 0, 0, 0, 
-0.200034, 0, 0, 0, 0, 0, 0, 
-0.189506, 0, 0, 0, 0, 0, 0, 
-0.189506, 0, 0, 0, 0, 0, 0, 
-0.189506, 0, 0, 0, 0, 0, 0, 
-0.200034, 0, 0, 0, 0, 0, 0, 
-0.231619, 0, 0, 0, 0, 0, 0, 
-0.231619, 0, 0, 0, 0, 0, 0, 
-0.273731, 0, 0, 0, 0, 0, 0, 
-0.273731, 0, 0, 0, 0, 0, 0, 
-0.315844, 0, 0, 0, 0, 0, 0, 
-0.3369, 0, 0, 0, 0, 0, 0, 
-0.389541, 0, 0, 0, 0, 0, 0, 
-0.389541, 0, 0, 0, 0, 0, 0, 
-0.389541, 0, 0, 0, 0, 0, 0, 
-0.389541, 0, 0, 0, 0, 0, 0, 
-0.389541, 0, 0, 0, 0, 0, 0, 
-0.389541, 0, 0, 0, 0, 0, 0, 
-0.357956, 0, 0, 0, 0, 0, 0, 
-0.347428, 0, 0, 0, 0, 0, 0, 
-0.347428, 0, 0, 0, 0, 0, 0, 
-0.3369, 0, 0, 0, 0, 0, 0, 
-0.305316, 0, 0, 0, 0, 0, 0, 
-0.263203, 0, 0, 0, 0, 0, 0, 
-0.252675, 0, 0, 0, 0, 0, 0, 
-0.221091, 0, 0, 0, 0, 0, 0, 
-0.221091, 0, 0, 0, 0, 0, 0, 
-0.210563, 0, 0, 0, 0, 0, 0, 
-0.200034, 0, 0, 0, 0, 0, 0, 
-0.16845, 0, 0, 0, 0, 0, 0, 
-0.16845, 0, 0, 0, 0, 0, 0, 
-0.16845, 0, 0, 0, 0, 0, 0, 
-0.147394, 0, 0, 0, 0, 0, 0, 
-0.147394, 0, 0, 0, 0, 0, 0, 
-0.157922, 0, 0, 0, 0, 0, 0, 
-0.16845, 0, 0, 0, 0, 0, 0, 
-0.178978, 0, 0, 0, 0, 0, 0, 
-0.178978, 0, 0, 0, 0, 0, 0, 
-0.189506, 0, 0, 0, 0, 0, 0, 
-0.189506, 0, 0, 0, 0, 0, 0, 
-0.200034, 0, 0, 0, 0, 0, 0, 
-0.231619, 0, 0, 0, 0, 0, 0, 
-0.242147, 0, 0, 0, 0, 0, 0, 
-0.284259, 0, 0, 0, 0, 0, 0, 
-0.284259, 0, 0, 0, 0, 0, 0, 
-0.294788, 0, 0, 0, 0, 0, 0, 
-0.294788, 0, 0, 0, 0, 0, 0, 
-0.347428, 0, 0, 0, 0, 0, 0, 
-0.326372, 0, 0, 0, 0, 0, 0, 
-0.315844, 0, 0, 0, 0, 0, 0, 
-0.284259, 0, 0, 0, 0, 0, 0, 
-0.252675, 0, 0, 0, 0, 0, 0, 
-0.252675, 0, 0, 0, 0, 0, 0, 
-0.252675, 0, 0, 0, 0, 0, 0, 
-0.242147, 0, 0, 0, 0, 0, 0, 
-0.210563, 0, 0, 0, 0, 0, 0, 
-0.16845, 0, 0, 0, 0, 0, 0, 
-0.16845, 0, 0, 0, 0, 0, 0, 
-0.147394, 0, 0, 0, 0, 0, 0, 
-0.126338, 0, 0, 0, 0, 0, 0, 
-0.0947531, 0, 0, 0, 0, 0, 0, 
-0.0631688, 0, 0, 0, 0, 0, 0, 
-0.0526406, 0, 0, 0, 0, 0, 0, 
-0.0526406, 0, 0, 0, 0, 0, 0, 
-0.084225, 0, 0, 0, 0, 0, 0, 
-0.0947531, 0, 0, 0, 0, 0, 0, 
-0.147394, 0, 0, 0, 0, 0, 0, 
-0.157922, 0, 0, 0, 0, 0, 0, 
-0.178978, 0, 0, 0, 0, 0, 0, 
-0.178978, 0, 0, 0, 0, 0, 0, 
-0.178978, 0, 0, 0, 0, 0, 0, 
-0.16845, 0, 0, 0, 0, 0, 0, 
-0.136866, 0, 0, 0, 0, 0, 0, 
-0.136866, 0, 0, 0, 0, 0, 0, 
-0.136866, 0, 0, 0, 0, 0, 0, 
-0.0947531, 0, 0, 0, 0, 0, 0, 
-0.0631688, 0, 0, 0, 0, 0, 0, 
-0.0631688, 0, 0, 0, 0, 0, 0, 
-0.0315844, 0, 0, 0, 0, 0, 0, 
-0.0210563, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
